CONTENT      uurfactoren
COMP         NO2
YEAR         2015
VERSION      1.0
RELEASE_DATE 25-02-2016
NUM_STATIONS  20
STAT_SEQUENCE    107    131    133    230    235    301    318    437    444    538    631    633    644    722    738    807    818    918    929    934
DATE_FORMAT  DD/MM/YYYY
DATA_FORMAT  F7.3
NODATA        -9.999

01/01/2015 01  2.474  2.811  1.533  2.498  2.581  0.624  2.043  0.704  1.663  0.563  1.743  1.320  1.527  3.088  2.577  2.580 -9.999  4.269 -9.999  1.935
01/01/2015 02  2.211  2.837  1.703  2.439  2.781  0.952  2.515  0.775  2.764  0.528  2.175  1.631  1.522  2.706  2.482  2.500 -9.999  2.626  2.232  3.272
01/01/2015 03  2.007  2.845  1.233  2.475  2.460  1.286  1.900  1.271  2.216  1.420  2.515  1.243  1.133  2.601  2.428  2.255 -9.999  2.302  1.603  2.766
01/01/2015 04  1.833  2.814  0.910  2.083  2.537  1.933  1.656  1.499  1.600  2.313  1.936  1.001  2.247  2.711  2.718  2.336 -9.999  2.892  1.419  1.901
01/01/2015 05  1.192  2.558  0.755  2.036  2.749  1.690  1.444  1.162  1.253  1.875  1.501  1.242  2.389  2.883  2.708  2.914 -9.999  3.182  1.847  2.068
01/01/2015 06  1.002  2.326  0.585  2.269  2.485  1.367  1.393  1.087  1.203  1.434  2.220  1.465  2.170  2.350  1.873  2.788 -9.999  2.537  1.765  2.555
01/01/2015 07  1.061  2.059  0.485  1.637  2.247  1.197  1.312  0.916  1.769  1.721  2.468  1.118  1.810  2.217  1.828  2.405 -9.999  1.826  1.869  2.013
01/01/2015 08  1.102  2.029  0.814  1.393  2.107  1.009  0.984  0.793  1.333  2.104  1.914  1.075  1.407  1.747  1.713  1.951 -9.999  2.038  2.273  1.470
01/01/2015 09  0.803  1.496  0.607  1.034  1.599  1.037  0.842  0.952  1.481  1.924  1.562  1.012  1.762  1.734  1.435  1.686 -9.999  2.329  2.062  1.702
01/01/2015 10  0.701  1.121  0.372  0.704  1.543  0.943  0.760  0.847  1.610  1.636  1.704  1.025  1.547  1.540  1.287  1.484 -9.999  2.029  1.750  2.074
01/01/2015 11  0.819  0.849  0.583  0.699  1.268  0.999  0.691  0.854  1.670  1.896  1.683  1.034  1.162  1.229  1.183  1.193 -9.999  1.612  1.564  1.751
01/01/2015 12  1.134  0.750  0.455  0.659  1.188  0.949  0.682  0.770  1.452  1.619  1.379  0.923  1.127  0.923  1.144  1.018 -9.999  1.643  1.403  1.575
01/01/2015 13  0.820  0.613  0.346  0.655  1.204  0.815  0.732  0.720  1.156  1.772  1.171  0.962  0.917  0.765  1.022  0.951 -9.999  1.656  1.228  1.583
01/01/2015 14  0.966  0.586  0.478  0.677  0.974  0.760  0.759  0.803  1.053  1.943  1.910  0.984  0.935  0.727  1.218  0.772 -9.999  1.705  1.074  1.794
01/01/2015 15  0.869  0.800  0.664  0.835  0.932  0.848  0.761  0.904  1.027  1.525  1.911  1.009  1.053  1.063  1.199  0.931 -9.999  1.822  1.107  1.808
01/01/2015 16  1.020  0.991  0.566  0.711  1.399  0.941  0.727  0.888  1.444  1.318  1.848  1.095  1.254  0.793  1.236  1.106 -9.999  1.744  1.053  1.783
01/01/2015 17  0.922  1.054  0.771  0.860  1.741  0.828  0.759  0.940  1.415  1.455  1.791  1.050  1.387  1.012  1.149  1.246 -9.999  1.808  1.383  1.612
01/01/2015 18  0.814  1.100  0.393  1.035  2.303  0.855  1.045  0.961  1.510  1.550  1.531  0.987  1.316  1.031  1.208  1.302 -9.999  1.941  1.340  1.669
01/01/2015 19  0.545  0.901  0.280  0.786  2.387  1.018  1.624  1.252  1.292  1.487  1.398  1.316  1.426  0.972  1.135  1.308 -9.999  1.665  1.331  1.886
01/01/2015 20  0.596  0.742  0.339  0.798  2.043  1.371  1.861  1.685  1.216  1.407  1.347  1.738  1.633  0.841  1.039  1.240 -9.999  1.820  1.346  2.017
01/01/2015 21  0.794  0.633  0.239  0.834  1.679  1.367  2.306  1.451  1.327  1.416  1.430  1.787  1.439  0.738  0.971  1.101 -9.999  2.158  1.211  1.909
01/01/2015 22  0.442  0.544  0.179  0.661  1.178  1.883  1.442  1.154  1.381  1.450  1.387  1.594  1.475  0.627  1.035  0.960 -9.999  2.787  1.118  1.949
01/01/2015 23  0.396  0.475  0.180  0.543  1.202  1.337  1.018  0.889  1.438  1.464  1.380  1.193  1.220  0.549  0.961  0.896 -9.999  2.524  1.014  2.192
01/01/2015 24  0.385  0.427  0.118  0.503  1.145  0.927  0.869  0.794  1.270  1.533  1.120  0.942  1.069  0.520  0.771  0.792 -9.999  2.161  0.950  2.149
02/01/2015 01  0.451  0.423  0.268  0.412  1.022  0.590  0.531  0.681  0.729  1.961  0.920 -9.999  0.852  0.533  0.606  0.680 -9.999  1.457  0.796  1.690
